symbol,year,company,legal_reserve,exchange,approved_date,restatement,integrative,current_liabilities,noncurrent_liabilities,shareholders_equity,approved_shareholders_equity,current_assets,noncurrent_assets,total_liabilities,total_liabilities_plus_shareholders_equity,total_assets,audited,public_rights,net_fixed_assets,fiscal_year,other_reserves,capital,investments_and_other_assets,retained_earnings,type
ورنا,1379,سر. رنا,29500.0,,13810808,بلی,خیر,164547.0,31066.0,359035.0,,119206.0,435442.0,195613.0,554648.0,554648.0,خیر,,8108.0,13800231,,324000.0,427167.0,5343.0,*12ماهه
ورنا,1380,سر. رنا,38200.0,,13820808,بلی,خیر,261692.0,8310.0,501971.0,,191355.0,580618.0,270002.0,771973.0,771973.0,خیر,,8190.0,13810231,,453600.0,572281.0,9979.0,*12ماهه
ورنا,1381,سر. رنا,50900.0,,13830808,بلی,خیر,485099.0,1091.0,613750.0,,357031.0,742909.0,486190.0,1099940.0,1099940.0,خیر,,7435.0,13820231,,540000.0,735365.0,22658.0,*12ماهه
ورنا,1382,سر. رنا,70000.0,,13840808,خیر,خیر,1165607.0,1346.0,865281.0,,926188.0,1106046.0,1166953.0,2032234.0,2032234.0,بلی,,20993.0,13830231,,700000.0,1084945.0,95089.0,*12ماهه
ورنا,1385,سر. رنا,152725.0,,13850829,,-,747112.0,3280.0,2406462.0,1846229.0,1173375.0,1983479.0,750392.0,3156854.0,3156854.0,-,,45013.0,13850631,192.0,1600000.0,1938466.0,653545.0,مجمع
ورنا,1386,سر. رنا,160000.0,,13860828,,-,582246.0,389775.0,2510579.0,2157809.0,1172384.0,2310216.0,972021.0,3482600.0,3482600.0,-,,42761.0,13860631,192.0,1600000.0,2267455.0,750387.0,مجمع
ورنا,1387,سر. رنا,160000.0,,13870825,,-,694641.0,378874.0,2988772.0,2451772.0,1501523.0,2560764.0,1073515.0,4062287.0,4062287.0,-,,42459.0,13870631,192.0,1600000.0,2518305.0,1228580.0,مجمع
ورنا,1388,سر. رنا,160000.0,,13880918,,-,875802.0,66798.0,3042745.0,2641545.0,1808883.0,2176462.0,942600.0,3985345.0,3985345.0,-,,40932.0,13880631,192.0,1600000.0,2135530.0,1282553.0,مجمع
ورنا,1389,سر. رنا,160000.0,,13891027,,-,472022.0,4557.0,3380141.0,2930941.0,1455762.0,2400958.0,476579.0,3856720.0,3856720.0,-,,39227.0,13890631,,1600000.0,2361731.0,1619949.0,مجمع
ورنا,1390,سر. رنا,160000.0,,13901027,,-,3454069.0,2879797.0,4129283.0,3679683.0,2112729.0,8350420.0,6333866.0,10463149.0,10463149.0,-,,37999.0,13900631,,1600000.0,8312163.0,2369091.0,مجمع
ورنا,1391,سر. رنا,160000.0,,13911030,,-,4928090.0,3032617.0,4547366.0,4547366.0,2760818.0,9747255.0,7960707.0,12508073.0,12508073.0,-,,36645.0,13910631,192.0,1600000.0,9710381.0,1446819.0,مجمع
ورنا,1392,سر. رنا,160000.0,,13921030,,-,3860416.0,3124314.0,4474507.0,4534507.0,3161882.0,8297355.0,6984730.0,11459237.0,11459237.0,-,,34852.0,13920631,,3000000.0,8262221.0,1314315.0,مجمع
ورنا,1393,سر. رنا,161890.0,,13931024,,-,2867096.0,2713541.0,4532304.0,4532304.0,2468517.0,7644424.0,5580637.0,10112941.0,10112941.0,-,,33170.0,13930631,,3000000.0,7610968.0,1370222.0,مجمع
ورنا,1394,سر. رنا,161890.0,,13941030,,-,4860158.0,865670.0,4158379.0,4158379.0,5308925.0,4575282.0,5725828.0,9884207.0,9884207.0,-,,32465.0,13940631,,3000000.0,4542159.0,996297.0,مجمع
ورنا,1395,سر. رنا,266456.0,,13951214,,-,3478425.0,10941.0,7347167.0,6747167.0,2600333.0,8236200.0,3489366.0,10836533.0,10836533.0,-,,215653.0,13950631,,3000000.0,8018585.0,2839634.0,مجمع
ورنا,1396,سر. رنا,337247.0,,13961030,,-,1766061.0,9849.0,10128548.0,9948548.0,4578537.0,7325921.0,1775910.0,11904458.0,11904458.0,-,,209697.0,13960631,,6000000.0,7114153.0,3791109.0,مجمع
ورنا,1397,سر. رنا,355168.0,بورس تهران,13971130,,-,1263538.0,12436.0,10729510.0,10649910.0,3358312.0,8647172.0,1275974.0,12005484.0,12005484.0,-,,198721.0,13970631,192.0,6000000.0,8443640.0,2591605.0,مجمع
وزمین,1389,بانک ایران زمین,119.0,,13900901,بلی,خیر,510492.0,,2001192.0,,2500050.0,11634.0,510492.0,2511684.0,2511684.0,خیر,,,13891229,,2000000.0,11544.0,1073.0,*12ماهه
وزمین,1390,بانک ایران زمین,33210.0,,13910428,,-,3124747.0,1914.0,2739496.0,2739496.0,5371895.0,34475.0,3126661.0,5866157.0,5866157.0,-,,,13901229,,2000000.0,17951.0,176963.0,مجمع
وزمین,1391,بانک ایران زمین,68781.0,,13921214,بلی,خیر,13279802.0,1324695.0,2569297.0,,11549346.0,2984448.0,13284497.0,15853794.0,15853794.0,خیر,,,13911229,,2000000.0,671250.0,477629.0,*12ماهه
وزمین,1392,بانک ایران زمین,97830.0,,13930431,,-,33170156.0,29259.0,4906407.0,4289098.0,28076322.0,7128712.0,33199415.0,38105822.0,38105822.0,-,,,13921229,,4000000.0,6432145.0,776007.0,مجمع
وزمین,1393,بانک ایران زمین,105938.0,,13940924,خیر,خیر,75429559.0,57729.0,3359068.0,,70317552.0,6099242.0,75487288.0,78846356.0,78846356.0,بلی,,,13931229,,4000000.0,246988.0,-782143.0,*12ماهه
وزمین,1394,بانک ایران زمین,105938.0,,13960822,بلی,خیر,119314099.0,97236.0,1511178.0,,85119127.0,32997385.0,119411335.0,120922513.0,120922513.0,خیر,,,13941229,,4000000.0,27182202.0,-2630033.0,*12ماهه
وزمین,1396,بانک ایران زمین,105938.0,فرابورس,13970510,خیر,خیر,220945267.0,254051.0,1528149.0,,98677831.0,121700509.0,221199318.0,222727467.0,222727467.0,خیر,,,13961229,,4000000.0,115753771.0,-2613062.0,*12ماهه
وزمین,1397,بانک ایران زمین,105938.0,فرابورس,13980328,خیر,خیر,302320969.0,341058.0,-19745448.0,,82044139.0,198364793.0,302662027.0,282916579.0,282916579.0,خیر,,,13971229,,4000000.0,192520242.0,-23886659.0,*12ماهه
وساخت,1375,سر. ساختمان ایران,12.0,,13751030,,-,1916.0,2.0,38734.0,38734.0,33622.0,7029.0,1917.0,40651.0,40651.0,-,,2206.0,13750631,,38500.0,4823.0,223.0,مجمع
وساخت,1376,سر. ساختمان ایران,1074.0,,13761023,,-,22989.0,23.0,111170.0,111170.0,93220.0,40963.0,23013.0,134183.0,134183.0,-,,3031.0,13760631,,110000.0,37932.0,96.0,مجمع
وساخت,1377,سر. ساختمان ایران,2230.0,,13771029,,-,36329.0,41.0,112494.0,112276.0,95390.0,53474.0,36370.0,148864.0,148864.0,-,,2969.0,13770631,,110000.0,50506.0,264.0,مجمع
وساخت,1378,سر. ساختمان ایران,3281.0,,13781029,,-,51652.0,61.0,113511.0,113511.0,107650.0,57573.0,51713.0,165223.0,165223.0,-,,2828.0,13780631,,110000.0,54745.0,230.0,مجمع
وساخت,1379,سر. ساختمان ایران,5098.0,,13791029,,-,125894.0,191404.0,125107.0,122082.0,355589.0,86817.0,317298.0,633674.0,442406.0,-,,3128.0,13790631,,110000.0,83689.0,10009.0,مجمع
وساخت,1380,سر. ساختمان ایران,6943.0,,13801029,,-,199161.0,231636.0,155258.0,125857.0,467352.0,118702.0,430796.0,817442.0,586054.0,-,,1046.0,13800631,,110000.0,117656.0,38315.0,مجمع
وساخت,1381,سر. ساختمان ایران,8804.0,,13811029,,-,120498.0,363558.0,129699.0,129367.0,444105.0,169650.0,484056.0,613755.0,613755.0,-,,278.0,13810631,,110000.0,169372.0,10895.0,مجمع
وساخت,1382,سر. ساختمان ایران,10973.0,,13821027,,-,126406.0,317798.0,161998.0,197131.0,431841.0,174361.0,444204.0,606202.0,606202.0,-,,525.0,13820631,,143000.0,173836.0,8025.0,مجمع
وساخت,1383,سر. ساختمان ایران,16815.0,,13831028,,-,163211.0,292162.0,241403.0,241403.0,492276.0,204500.0,455373.0,696776.0,696776.0,-,,4894.0,13830631,,220000.0,199606.0,4588.0,مجمع
وساخت,1384,سر. ساختمان ایران,33097.0,,13841022,,-,527724.0,254940.0,924106.0,924106.0,691127.0,1015643.0,782664.0,1706770.0,1706770.0,-,,27352.0,13840631,,880000.0,988291.0,11009.0,مجمع
وساخت,1385,سر. ساختمان ایران,47561.0,,13851017,خیر,خیر,727633.0,252504.0,945870.0,,697455.0,1228552.0,980137.0,1926007.0,1926007.0,بلی,,19862.0,13850631,,880000.0,1208690.0,18309.0,*12ماهه
وساخت,1386,سر. ساختمان ایران,60484.0,,13861027,,-,811255.0,185960.0,1204339.0,964363.0,637232.0,1564322.0,997215.0,2201554.0,2201554.0,-,,22110.0,13860631,,880000.0,1542212.0,263855.0,مجمع
وساخت,1387,سر. ساختمان ایران,76200.0,,13871016,خیر,خیر,1143540.0,129471.0,1484178.0,,1030761.0,1726428.0,1273011.0,2757189.0,2757189.0,بلی,,23850.0,13870631,,1090296.0,1702578.0,317682.0,*12ماهه
وساخت,1388,سر. ساختمان ایران,87881.0,,13881014,خیر,خیر,1548485.0,147425.0,1431487.0,,1428426.0,1698971.0,1695910.0,3127397.0,3127397.0,بلی,,21996.0,13880631,,1090296.0,1676392.0,253310.0,*12ماهه
وساخت,1389,سر. ساختمان ایران,97880.0,,13891028,,-,1743763.0,81775.0,1552230.0,1491666.0,1467984.0,1909784.0,1825538.0,3377768.0,3377768.0,-,,13204.0,13890631,,1090296.0,1896153.0,364054.0,مجمع
وساخت,1390,سر. ساختمان ایران,107284.0,,13900930,,-,1917524.0,44016.0,1679791.0,1624677.0,1523733.0,2117598.0,1961540.0,3641331.0,3641331.0,-,,5734.0,13900631,,1090296.0,2111612.0,482211.0,مجمع
وساخت,1391,سر. ساختمان ایران,109029.0,,13911030,,-,2106894.0,37978.0,1743728.0,1688014.0,1784793.0,2103807.0,2144872.0,3888600.0,3888600.0,-,,2270.0,13910631,,1090296.0,2101459.0,544403.0,مجمع
وساخت,1392,سر. ساختمان ایران,109029.0,,13921028,,-,2413563.0,487.0,1836237.0,1780522.0,2221460.0,2028827.0,2414050.0,4250287.0,4250287.0,-,,1941.0,13920631,,1090296.0,2026791.0,636912.0,مجمع
وساخت,1393,سر. ساختمان ایران,109029.0,,13931028,,-,1260982.0,939017.0,2343335.0,2166888.0,2660009.0,1883325.0,2199999.0,4543334.0,4543334.0,-,,2431.0,13930631,,1090296.0,1880781.0,1144010.0,مجمع
وساخت,1394,سر. ساختمان ایران,109029.0,,13941014,,-,1733837.0,699727.0,2231847.0,2120287.0,2149324.0,2516087.0,2433564.0,4665411.0,4665411.0,-,,1748.0,13940631,,1090296.0,2514237.0,1032522.0,مجمع
وساخت,1395,سر. ساختمان ایران,109029.0,,13951028,,-,1751428.0,676812.0,2034353.0,1958033.0,1769057.0,2693536.0,2428240.0,4462593.0,4462593.0,-,,1462.0,13950631,,1090296.0,2692056.0,835028.0,مجمع
وساخت,1396,سر. ساختمان ایران,109029.0,,13961025,,-,1731342.0,929876.0,1711758.0,1711758.0,1696671.0,2676305.0,2661218.0,4372976.0,4372976.0,-,,1155.0,13960631,,1090296.0,2675133.0,512433.0,مجمع
وساخت,1397,سر. ساختمان ایران,109029.0,بورس تهران,13971029,,-,2418552.0,685513.0,1680775.0,1680775.0,1836608.0,2948232.0,3104065.0,4784840.0,4784840.0,-,,56197.0,13970631,,1090296.0,2892027.0,481450.0,مجمع
وسالت,1390,بانک قرض الحسنه رسالت,,,13911203,خیر,خیر,7600.0,,500000.0,,507600.0,,7600.0,507600.0,507600.0,بلی,,,13901229,,500000.0,,,*12ماهه
وسالت,1391,بانک قرض الحسنه رسالت,3435.0,,13920828,بلی,خیر,11990603.0,351173.0,522902.0,,11160016.0,1004662.0,11991776.0,12514678.0,12514678.0,خیر,,,13911229,,500000.0,229648.0,19467.0,*12ماهه
وسالت,1392,بانک قرض الحسنه رسالت,3435.0,,13931216,,-,34592791.0,9311.0,460864.0,546006.0,30294570.0,4768396.0,34602102.0,35062966.0,35062966.0,-,,,13921229,,500000.0,3557016.0,-42571.0,مجمع
وسالت,1393,بانک قرض الحسنه رسالت,3435.0,,13941222,بلی,خیر,47104058.0,240313.0,33998.0,,41508234.0,5470135.0,47144371.0,47178369.0,47178369.0,خیر,,,13931229,,500000.0,3023278.0,-469437.0,*12ماهه
وسالت,1394,بانک قرض الحسنه رسالت,3435.0,,13951222,,-,68038756.0,73220.0,167657.0,167657.0,54319842.0,12758116.0,68111976.0,68279633.0,68279633.0,-,,,13941229,,500000.0,11380179.0,-335778.0,مجمع
وسالت,1395,بانک قرض الحسنه رسالت,3435.0,,13961226,,-,98492003.0,24583.0,379278.0,379278.0,74583740.0,19785073.0,98516586.0,98895864.0,98895864.0,-,,,13951229,,500000.0,17930814.0,-124157.0,مجمع
وسالت,1396,بانک قرض الحسنه رسالت,3435.0,فرابورس,13971227,,-,131928549.0,90164.0,586583.0,567583.0,89608044.0,37240298.0,132018713.0,132605296.0,132605296.0,-,,,13961229,,500000.0,34691404.0,83148.0,مجمع
وسالت,1397,بانک قرض الحسنه رسالت,3435.0,فرابورس,13980611,خیر,خیر,158673059.0,296862.0,122875.0,,109939696.0,42852796.0,158969921.0,159092796.0,159092796.0,خیر,,,13971229,,500000.0,38071822.0,-380560.0,*12ماهه
وساپا,1369,سر. سایپا,,,13700431,,-,,,,,,,,,,-,,,13691229,,,,,مجمع
وساپا,1370,سر. سایپا,,,13710431,,-,,,,629.0,,,,,,-,,,13701229,,,,,مجمع
وساپا,1371,سر. سایپا,14.0,,13720421,,-,4648.0,326.0,214.0,214.0,4684.0,906.0,4974.0,5188.0,5188.0,-,,504.0,13711229,30.0,140.0,,30.0,مجمع
وساپا,1372,سر. سایپا,14.0,,13730426,,-,4228.0,499.0,259.0,259.0,4451.0,1001.0,4727.0,4986.0,4986.0,-,,535.0,13721229,30.0,140.0,,75.0,مجمع
وساپا,1373,سر. سایپا,14.0,,13740425,,-,4862.0,572.0,184.0,184.0,5132.0,1075.0,5434.0,5618.0,5618.0,-,,486.0,13731229,30.0,140.0,,,مجمع
وساپا,1374,سر. سایپا,14.0,,13750426,,-,6339.0,752.0,186.0,186.0,6040.0,1884.0,7091.0,7277.0,7277.0,-,,468.0,13741229,30.0,140.0,770.0,2.0,مجمع
وساپا,1375,سر. سایپا,14.0,,13760428,,-,10048.0,966.0,2735.0,3890.0,12862.0,887.0,11015.0,13749.0,13749.0,-,,858.0,13751229,30.0,140.0,29.0,2551.0,مجمع
وساپا,1376,سر. سایپا,138.0,,13770424,,-,10937.0,1279.0,5976.0,4524.0,16981.0,1211.0,12215.0,18191.0,18191.0,-,,1175.0,13761229,30.0,3000.0,36.0,2808.0,مجمع
وساپا,1377,سر. سایپا,210.0,,13780424,,-,11806.0,1617.0,7328.0,7813.0,19336.0,2305.0,13423.0,20752.0,20752.0,-,,1375.0,13771229,30.0,6000.0,41.0,1089.0,مجمع
وساپا,1378,سر. سایپا,424.0,,13790423,,-,18772.0,2023.0,7714.0,8800.0,25794.0,2714.0,20794.0,28508.0,28508.0,-,,2638.0,13781229,30.0,7200.0,76.0,60.0,مجمع
وساپا,1379,سر. سایپا,597.0,,13800426,,-,19306.0,2244.0,11766.0,10136.0,30030.0,3285.0,21550.0,33315.0,33315.0,-,,2908.0,13791229,2030.0,7200.0,377.0,1939.0,مجمع
وساپا,1380,سر. سایپا,570.0,,13810426,,-,15141.0,2580.0,9820.0,9902.0,24135.0,3406.0,17721.0,27541.0,27541.0,-,,3028.0,13801229,2030.0,7200.0,377.0,20.0,مجمع
وساپا,1381,سر. سایپا,720.0,,13820424,,-,35613.0,3175.0,10248.0,10129.0,46358.0,2678.0,38789.0,49037.0,49037.0,-,,2258.0,13811229,2030.0,7200.0,420.0,298.0,مجمع
وساپا,1382,سر. سایپا,720.0,,13830310,,-,48256.0,9611.0,14918.0,24648.0,68114.0,4671.0,57867.0,72785.0,72785.0,-,,4015.0,13821229,2030.0,7200.0,656.0,4968.0,مجمع
وساپا,1383,سر. سایپا,871.0,,13840308,,-,70362.0,,26661.0,24696.0,90943.0,6080.0,70362.0,97023.0,97023.0,-,,,13831229,2030.0,21600.0,6080.0,2160.0,مجمع
وساپا,1384,سر. سایپا,1824.0,,13850316,,-,123074.0,44.0,1016694.0,1009148.0,921352.0,218460.0,123118.0,1139812.0,1139812.0,-,,19358.0,13841229,2030.0,1000000.0,199102.0,12840.0,مجمع
وساپا,1385,سر. سایپا,10160.0,,13860320,,-,528035.0,42.0,1172669.0,1022168.0,1336311.0,364435.0,528077.0,1700746.0,1700746.0,-,,20233.0,13851229,2030.0,1000000.0,344202.0,160479.0,مجمع
وساپا,1386,سر. سایپا,25826.0,,13870401,,-,904940.0,992082.0,1485489.0,1797339.0,1349844.0,2032667.0,1897022.0,3382511.0,3382511.0,-,,19769.0,13861229,2030.0,1150000.0,2012898.0,307633.0,مجمع
وساپا,1387,سر. سایپا,37435.0,,13880909,بلی,خیر,992311.0,2197646.0,2033165.0,,1937504.0,3285618.0,3189957.0,5223122.0,5223122.0,خیر,,19584.0,13871229,,1750000.0,3266034.0,243700.0,*12ماهه
وساپا,1388,سر. سایپا,61144.0,,13890407,,-,1300297.0,2042727.0,2279089.0,1814339.0,2215699.0,3406414.0,3343024.0,5622113.0,5622113.0,-,,18406.0,13881229,,1750000.0,3379725.0,465915.0,مجمع
وساپا,1389,سر. سایپا,180590.0,,13900924,بلی,خیر,5721490.0,2391730.0,5279159.0,,8219994.0,5172385.0,8113220.0,13392379.0,13392379.0,خیر,,17943.0,13891229,2030.0,1750000.0,5146055.0,2218149.0,*12ماهه
وساپا,1390,سر. سایپا,260734.0,,13910925,بلی,خیر,6799991.0,1635646.0,5994588.0,,9640740.0,4789485.0,8435637.0,14430225.0,14430225.0,خیر,,17790.0,13901229,2030.0,3000000.0,4763330.0,2731824.0,*12ماهه
وساپا,1391,سر. سایپا,435598.0,,13920911,بلی,خیر,6197472.0,564375.0,9642354.0,6100000.0,12341704.0,4062497.0,6761847.0,16404201.0,16404201.0,خیر,,16655.0,13911229,2030.0,6100000.0,4037592.0,3104726.0,*12ماهه
وساپا,1392,سر. سایپا,557379.0,,13930910,بلی,خیر,5611896.0,296140.0,11370478.0,,13528344.0,3750170.0,5908036.0,17278514.0,17278514.0,خیر,,17738.0,13921229,,6100000.0,3640367.0,4711069.0,*12ماهه
وساپا,1393,سر. سایپا,610000.0,,13940910,بلی,خیر,7255248.0,2677.0,12017528.0,,14236753.0,5038700.0,7257925.0,19275453.0,19275453.0,خیر,,148846.0,13931229,2030.0,6100000.0,4881591.0,5305498.0,*12ماهه
وساپا,1394,سر. سایپا,610000.0,,13950923,بلی,خیر,1150227.0,4299.0,12516664.0,,7788453.0,5882737.0,1154526.0,13671190.0,13671190.0,خیر,,146000.0,13941229,,6100000.0,5715498.0,5804634.0,*12ماهه
وساپا,1395,سر. سایپا,653827.0,,13960605,,-,3848138.0,646318.0,12526084.0,11992334.0,3866103.0,13154437.0,4494456.0,17020540.0,17020540.0,-,,127287.0,13951229,,10675000.0,12985984.0,1195227.0,مجمع
وساپا,1396,سر. سایپا,674238.0,بورس تهران,13970915,بلی,خیر,4330887.0,650607.0,12221721.0,,3885366.0,13317849.0,4981494.0,17203215.0,17203215.0,خیر,,126422.0,13961229,2030.0,10675000.0,13148205.0,870453.0,*12ماهه
وساپا,1397,سر. سایپا,700669.0,بورس تهران,13980425,,-,4340900.0,657152.0,12702241.0,12702241.0,3599369.0,14100924.0,4998052.0,17700293.0,17700293.0,-,,122601.0,13971229,2030.0,10675000.0,13935390.0,1324542.0,مجمع
وسبحان,1391,سر. سبحان,25408.0,,13920818,بلی,خیر,138657.0,242.0,1105603.0,,810382.0,434120.0,138899.0,1244502.0,1244502.0,خیر,,3143.0,13910631,,800000.0,430842.0,280195.0,*12ماهه
وسبحان,1392,سر. سبحان,52836.0,,13930807,بلی,خیر,38594.0,566.0,1439392.0,,1198346.0,280206.0,39160.0,1478552.0,1478552.0,خیر,,3872.0,13920631,,800000.0,275946.0,586556.0,*12ماهه
وسبحان,1394,سر. سبحان,95292.0,,13950230,,-,173602.0,201259.0,1832388.0,1439887.0,1494614.0,712635.0,374861.0,2207249.0,2207249.0,-,,2842.0,13941030,,1300000.0,709524.0,437096.0,مجمع
وسبحان,1395,سر. سبحان,110101.0,,13960231,,-,475974.0,201858.0,1738564.0,1504564.0,1654217.0,762179.0,677832.0,2416396.0,2416396.0,-,,59517.0,13951030,,1300000.0,702146.0,328463.0,مجمع
وسبحان,1396,سر. سبحان,130000.0,فرابورس,13980520,بلی,خیر,645729.0,259.0,2124098.0,,2594207.0,175879.0,645988.0,2770086.0,2770086.0,خیر,,957.0,13970431,,1300000.0,174531.0,694098.0,*12ماهه
وسدید,1373,گروه صنعتی سدید,26.0,,13740431,,-,63943.0,5711.0,10539.0,10539.0,67134.0,13059.0,69654.0,85609.0,80193.0,-,,11160.0,13731229,9914.0,240.0,1899.0,359.0,مجمع
وسدید,1374,گروه صنعتی سدید,582.0,,13750431,,-,112369.0,485.0,15401.0,10718.0,101046.0,27208.0,112854.0,128255.0,128255.0,-,,11871.0,13741229,56.0,10080.0,15337.0,4682.0,مجمع
وسدید,1375,گروه صنعتی سدید,1300.0,,13760425,,-,119817.0,770.0,21242.0,14356.0,106876.0,34954.0,120587.0,141829.0,141829.0,-,,19443.0,13751229,56.0,13000.0,15511.0,6886.0,مجمع
وسدید,1376,گروه صنعتی سدید,1600.0,,13770429,,-,105453.0,1121.0,22751.0,17656.0,86492.0,42833.0,106575.0,129325.0,129325.0,-,,28006.0,13761229,56.0,16000.0,14827.0,5095.0,مجمع
وسدید,1377,گروه صنعتی سدید,1900.0,,13780429,,-,129091.0,1475.0,28036.0,19623.0,117798.0,40804.0,130566.0,158602.0,158602.0,-,,22800.0,13771229,56.0,19000.0,18004.0,7080.0,مجمع
وسدید,1378,گروه صنعتی سدید,2200.0,,13790409,,-,143093.0,1885.0,35753.0,24256.0,143737.0,36993.0,144978.0,180730.0,180730.0,-,,18864.0,13781229,56.0,22000.0,18129.0,11497.0,مجمع
وسدید,1379,گروه صنعتی سدید,2400.0,,13800426,,-,226284.0,2165.0,40711.0,26456.0,230133.0,39026.0,228449.0,269159.0,269159.0,-,,17757.0,13791229,56.0,24000.0,21269.0,14255.0,مجمع
وسدید,1380,گروه صنعتی سدید,2900.0,,13810429,,-,308784.0,2889.0,58456.0,46956.0,303917.0,66211.0,311673.0,370128.0,370128.0,-,,44993.0,13801229,15056.0,29000.0,21218.0,11500.0,مجمع
وسدید,1381,گروه صنعتی سدید,3800.0,,13820429,,-,454011.0,34339.0,157642.0,145456.0,470092.0,175899.0,488350.0,645992.0,645992.0,-,,135942.0,13811229,64868.0,38000.0,39957.0,35974.0,مجمع
وسدید,1382,گروه صنعتی سدید,6447.0,,13830429,,-,615716.0,83437.0,211048.0,211047.0,826006.0,84195.0,699153.0,910201.0,910201.0,-,,12890.0,13821229,41056.0,100000.0,71305.0,48545.0,مجمع
وسدید,1383,گروه صنعتی سدید,14346.0,,13840429,,-,867730.0,39973.0,369027.0,369027.0,1230441.0,46289.0,907703.0,1276730.0,1276730.0,-,,2717.0,13831229,,200000.0,43572.0,154681.0,مجمع
وسدید,1384,گروه صنعتی سدید,16724.0,,13850425,خیر,خیر,1141148.0,12442.0,401118.0,,1355658.0,199050.0,1153590.0,1554708.0,1554708.0,بلی,,2151.0,13841229,,200000.0,196899.0,184394.0,*12ماهه
وسدید,1385,گروه صنعتی سدید,16724.0,,13860424,خیر,خیر,1141148.0,12443.0,401118.0,,1355659.0,199050.0,1153591.0,1554709.0,1554709.0,بلی,,2151.0,13851229,,200000.0,196899.0,184394.0,*12ماهه
وسدید,1386,گروه صنعتی سدید,20000.0,,13870424,بلی,خیر,1083791.0,26656.0,396277.0,,875646.0,631078.0,1110447.0,1506724.0,1506724.0,خیر,,2387.0,13861229,,200000.0,628691.0,176277.0,*12ماهه
وسدید,1387,گروه صنعتی سدید,20000.0,,13881014,بلی,خیر,1093326.0,47659.0,242021.0,,599102.0,783904.0,1140985.0,1383006.0,1383006.0,خیر,,2580.0,13871229,,200000.0,781324.0,22021.0,*12ماهه
وسدید,1388,گروه صنعتی سدید,20000.0,,13890431,,-,1300715.0,15913.0,128190.0,128190.0,434921.0,1009897.0,1316628.0,1444818.0,1444818.0,-,,130475.0,13881229,,200000.0,870089.0,-91810.0,مجمع
وسدید,1389,گروه صنعتی سدید,20000.0,,13901005,بلی,خیر,1471534.0,98903.0,-124609.0,,424975.0,1020853.0,1570437.0,1445828.0,1445828.0,خیر,,147489.0,13891229,,200000.0,698267.0,-344609.0,*12ماهه
وسدید,1390,گروه صنعتی سدید,20000.0,,13910428,,-,1647439.0,246462.0,-235384.0,-235384.0,627859.0,1030658.0,1893901.0,1658517.0,1658517.0,-,,144412.0,13901229,,200000.0,727267.0,-455384.0,مجمع
وسدید,1391,گروه صنعتی سدید,20000.0,,13921114,بلی,خیر,2208477.0,105852.0,-325472.0,,836621.0,1152236.0,2314329.0,1988857.0,1988857.0,خیر,,265387.0,13911229,,200000.0,721667.0,-545472.0,*12ماهه
وسدید,1392,گروه صنعتی سدید,20000.0,,13931030,بلی,خیر,1570163.0,252452.0,393919.0,,1111028.0,1105506.0,1822615.0,2216534.0,2216534.0,خیر,,264723.0,13921229,,200000.0,831515.0,173919.0,*12ماهه
وسدید,1393,گروه صنعتی سدید,20000.0,,13940429,,-,1556624.0,195141.0,425973.0,436773.0,1134795.0,1042943.0,1751765.0,2177738.0,2177738.0,-,,181581.0,13931229,,200000.0,861007.0,205973.0,مجمع
وسدید,1394,گروه صنعتی سدید,20000.0,,13951125,بلی,خیر,1707275.0,287776.0,148348.0,,994551.0,1148848.0,1995051.0,2143399.0,2143399.0,خیر,,176912.0,13941229,,200000.0,971581.0,-71652.0,*12ماهه
وسدید,1395,گروه صنعتی سدید,20000.0,,13960428,,-,2117204.0,202729.0,-147366.0,-147366.0,930965.0,1241602.0,2319933.0,2172567.0,2172567.0,-,,171730.0,13951229,,200000.0,1069517.0,-367366.0,مجمع
وسدید,1396,گروه صنعتی سدید,20000.0,فرابورس,13970527,,-,2367136.0,171474.0,-364609.0,-364609.0,999594.0,1174407.0,2538610.0,2174001.0,2174001.0,-,,167272.0,13961229,,200000.0,1006780.0,-584609.0,مجمع
وسدید,1397,گروه صنعتی سدید,20000.0,فرابورس,13980508,,-,2831566.0,28802.0,11029843.0,3101925.0,1016086.0,12874125.0,2860368.0,13890211.0,13890211.0,-,,163323.0,13971229,,3980884.0,12710447.0,-898959.0,مجمع
وسرمد,1392,بیمه سرمد,4264.0,,13930910,بلی,خیر,230558.0,459.0,485280.0,,344700.0,371824.0,231244.0,716524.0,716524.0,خیر,,,13921229,,400000.0,180000.0,72488.0,*12ماهه
وسرمد,1393,بیمه سرمد,9443.0,,13940416,,-,756764.0,2919.0,528858.0,432858.0,736985.0,553152.0,761279.0,1290137.0,1290137.0,-,,,13931229,,400000.0,353700.0,100529.0,مجمع
وسرمد,1394,بیمه سرمد,18926.0,,13950430,,-,1289577.0,18319.0,1211931.0,1091931.0,2021909.0,557550.0,1367528.0,2579459.0,2579459.0,-,,,13941229,,400000.0,342834.0,155154.0,مجمع
وسرمد,1395,بیمه سرمد,28465.0,,13960428,,-,1710308.0,16476.0,1278369.0,1128369.0,2323125.0,732448.0,1777204.0,3055573.0,3055573.0,-,,,13951229,,1000000.0,468019.0,192973.0,مجمع
